Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
-0.802524,-0.184455,-0.56739,0.195546,2.87306,3.95924
-0.804075,-0.205288,-0.557961,0.183628,2.87107,3.977
-0.522259,0.553917,-0.648399,0.935064,2.83497,3.26883
-0.587918,0.518575,-0.620832,0.930729,2.79987,3.24321
-0.620907,0.471945,-0.625893,0.915135,2.79887,3.25724
-0.870901,0.415252,-0.262863,-0.168177,3.56426,4.80704
-0.860772,0.432396,-0.268526,-0.166149,3.57751,4.82155
-0.860262,0.430361,-0.273385,-0.164436,3.56264,4.79237
-0.164928,-0.956052,0.24241,0.480516,2.42135,4.39957
-0.645313,-0.674576,-0.358494,0.437992,2.4599,3.93126
-0.177411,-0.960276,0.215394,0.365077,2.48111,4.57042
-0.169453,-0.96107,0.218244,0.39411,2.46641,4.52793
-0.157361,-0.961277,0.22624,0.422415,2.45321,4.49098
-0.218304,-0.958305,0.184379,0.374875,2.46663,4.50971
-0.992322,0.0114296,-0.123152,-0.225938,3.58595,5.1498
-0.990815,0.0332952,-0.131063,-0.225126,3.59437,5.14504
-0.992271,0.0185957,-0.122692,-0.224664,3.58448,5.13936
-0.372301,0.844,-0.386078,0.483349,3.2097,3.89671
-0.366423,0.849378,-0.379856,0.508667,3.20627,3.86449
-0.422003,0.801987,-0.422764,0.475853,3.18203,3.84687
-0.452749,-0.878493,0.152539,0.158965,2.57819,4.72265
-0.489531,-0.861727,0.133362,0.142234,2.58623,4.71683
-0.480011,-0.871056,0.104166,0.158705,2.57216,4.68047
0.765233,0.376435,-0.522222,1.66255,2.3389,2.7888
0.753608,0.381605,-0.535212,1.6539,2.32676,2.76764
0.745161,0.395193,-0.537175,1.6524,2.35854,2.78865
-0.624524,-0.561876,-0.542462,0.755496,2.50855,3.57311
-0.643405,-0.555924,-0.526288,0.762763,2.51074,3.56215
-0.629226,-0.572956,-0.525163,0.766019,2.49341,3.5768
-0.45029,0.848167,0.279019,0.980129,5.85334,6.83572
-0.402845,0.861715,0.308486,1.0042,5.86271,6.84372
-0.424961,0.87601,0.228067,1.00735,5.87571,6.80562
-0.10666,-0.924556,0.365813,0.292418,2.56428,4.81455
0.3262,-0.936354,-0.129747,0.327264,3.8711,5.96747
-0.798277,-0.409185,-0.441952,0.301238,2.66064,3.92606
-0.796599,-0.39424,-0.458263,0.301317,2.67288,3.91502
-0.800322,-0.403031,-0.443904,0.292081,2.67454,3.92988
-0.49015,0.358591,-0.794459,0.613551,2.99766,3.56577
-0.511086,0.311154,-0.801233,0.613605,2.97635,3.5567
-0.686433,-0.699969,-0.19711,0.898124,2.3504,3.57202
-0.12545,-0.987458,-0.0958606,0.759103,2.32023,3.93779
-0.119711,-0.989014,-0.0867153,0.740472,2.32081,3.95625
-0.150073,-0.980837,-0.124242,0.72617,2.32407,3.94465
-0.518861,0.532375,-0.668851,0.919442,2.84754,3.29146
-0.45288,0.580519,-0.676682,0.928162,2.8739,3.30712
-0.859906,-0.44685,-0.246751,0.850935,2.46283,3.45294
-0.830121,-0.48105,-0.281942,0.844821,2.46352,3.47147
-0.623396,-0.773359,-0.115297,0.303669,2.49681,4.27347
-0.632818,-0.762496,-0.134692,0.287891,2.50809,4.28343
-0.639396,-0.759111,-0.122159,0.316073,2.49166,4.24068
-0.735918,0.175452,-0.653943,0.293927,2.97179,3.83584
-0.732075,0.187933,-0.654788,0.303056,2.97439,3.82631
-0.736943,0.156068,-0.657692,0.30484,2.96232,3.82119
-0.728641,0.208543,-0.652375,0.2924,2.98393,3.84109
-0.73338,0.194586,-0.651376,0.283393,2.98113,3.85034
-0.617888,-0.731742,-0.287695,0.861986,2.36455,3.62631
-0.599642,-0.735965,-0.3143,0.853526,2.36773,3.63561
-0.627396,-0.710339,-0.319051,0.853578,2.37453,3.61995
-0.584794,-0.738733,-0.335098,0.843114,2.37129,3.64655
-0.572989,-0.758748,-0.309815,0.8536,2.36109,3.65139
-0.688298,0.27818,-0.669971,0.0411697,3.13603,4.16618
-0.676687,0.30031,-0.672242,0.0340223,3.15391,4.18115
-0.679675,0.289805,-0.673836,0.0554595,3.13228,4.15007
-0.849072,-0.337547,-0.406372,0.810715,2.59123,3.39955
-0.850611,-0.361489,-0.38182,0.812948,2.57406,3.41002
-0.833406,-0.365992,-0.414107,0.804748,2.58915,3.4138
-0.634285,0.249989,-0.731565,0.453123,2.98057,3.6765
-0.617416,0.226469,-0.753332,0.482494,2.97111,3.64881
-0.633868,0.207423,-0.745108,0.462526,2.96385,3.66335
-0.704434,-0.602224,-0.375631,0.406353,2.49518,3.9285
-0.751875,0.108485,-0.65032,0.09693,3.03077,4.07388
-0.759567,0.087854,-0.644468,0.0786716,3.03241,4.09542
-0.755171,0.104267,-0.647183,0.0768255,3.04069,4.09882
-0.840715,0.454198,-0.294792,-0.182244,3.72045,5.10054
-0.846591,0.445828,-0.290726,-0.180955,3.70623,5.075
-0.858262,0.427213,-0.284385,-0.186621,3.70991,5.09733
-0.19258,-0.955287,0.224367,0.326712,2.50238,4.63141
-0.240164,-0.952527,0.187121,0.317752,2.49557,4.58961
-0.788956,-0.505673,-0.349062,0.823161,2.47669,3.50614
0.274378,0.936921,-0.216554,0.209325,4.01615,5.45675
-0.544997,-0.837424,0.0412225,1.00665,2.26407,3.56762
-0.724359,0.22986,-0.649975,0.28142,2.994,3.85674
-0.718476,0.249307,-0.649337,0.271272,3.00417,3.87179
-0.714737,0.262705,-0.64818,0.279763,3.00688,3.8635
-0.728189,0.216047,-0.650434,0.272926,2.99144,3.86536
-0.719504,0.24357,-0.650375,0.289748,2.9965,3.84839
-0.580526,0.428373,-0.692449,0.0351146,3.23514,4.22405
-0.590965,0.417353,-0.690345,0.0367195,3.22255,4.215
-0.590012,0.420617,-0.689179,0.0204075,3.24953,4.24534
-0.57464,0.434517,-0.69353,0.052392,3.21921,4.19975
-0.643972,-0.763881,-0.0422696,0.954398,2.3032,3.54534
-0.649488,-0.755311,-0.087583,0.942599,2.31239,3.5568
-0.735369,-0.625867,-0.259853,0.230801,2.58647,4.20968
-0.716205,-0.639667,-0.279063,0.38864,2.48424,3.9878
-0.716732,-0.622492,-0.314324,0.393308,2.48991,3.96471
-0.799818,-0.443865,-0.404072,0.301534,2.6357,3.95057
-0.79658,-0.434005,-0.420833,0.310681,2.63422,3.93444
-0.797263,-0.450492,-0.401782,0.311241,2.62135,3.94726
-0.799374,-0.4257,-0.424005,0.301379,2.64823,3.93775
-0.802037,-0.4352,-0.409069,0.291961,2.65001,3.95402
-0.554929,0.49339,-0.669791,0.181973,3.13256,4.03605
-0.53737,0.513255,-0.669181,0.182276,3.14186,4.04281
-0.803243,-0.4095,-0.432562,0.282638,2.67646,3.94535
-0.80243,-0.398144,-0.444508,0.281929,2.68536,3.93847
-0.38387,-0.166825,0.908192,-0.00614247,3.72758,5.96384
-0.802203,-0.450309,-0.392037,0.292369,2.63712,3.96744
-0.799632,-0.4609,-0.384915,0.302283,2.62295,3.9636
-0.801309,-0.417564,-0.428421,0.291867,2.66237,3.94165
-0.512743,0.85801,-0.030216,0.697707,2.07269,2.30548
-0.469926,0.880865,-0.056975,0.661326,2.05013,2.26505
-0.515983,0.855458,0.0442033,0.634078,2.03443,2.29548
-0.19468,0.578607,-0.792031,0.44491,4.5629,6.28854
-0.13684,0.584384,-0.799856,0.458388,4.53131,6.26213
-0.334518,0.777872,-0.53199,0.337192,3.20481,4.00272
-0.290534,0.79264,-0.536015,0.342663,3.22225,4.02522
-0.323346,0.792261,-0.517465,0.349474,3.21151,4.00507
-0.625087,-0.481098,-0.614663,0.456765,2.56745,3.78446
-0.641918,-0.472063,-0.604233,0.444517,2.57276,3.79308
-0.628841,-0.463704,-0.624129,0.453702,2.58128,3.77706
0.977991,0.196418,-0.0703875,2.24077,5.72133,5.40737
0.994802,0.096499,0.0325152,2.25037,5.66443,5.4882
0.976259,0.216395,0.00962795,2.24175,5.72658,5.46505
-0.977694,-0.203791,0.050819,-0.196217,3.36278,5.14049
-0.977808,-0.20559,0.0403065,-0.198709,3.37752,5.15307
-0.979723,-0.194372,0.0486106,-0.197847,3.3683,5.13065
-0.770892,-0.469507,-0.430452,0.353652,2.58429,3.90793
-0.715832,-0.647329,-0.261819,0.199709,2.59837,4.26676
-0.723844,-0.63232,-0.276082,0.190953,2.61096,4.26023
0.819169,0.415994,0.394856,1.01091,3.16675,4.33303
-0.357325,0.916703,-0.178815,0.642465,2.02992,2.17782
0.542229,0.604816,-0.583254,0.578405,1.71379,1.68048
-0.67588,0.261084,0.689218,0.468804,1.83804,2.35207
0.832139,-0.533597,-0.151061,0.96132,4.87332,6.76229
0.868486,-0.475458,-0.140256,0.925077,4.81282,6.7677
0.843103,-0.487964,-0.225982,0.931831,4.83723,6.73219
-0.766568,0.0311525,0.641407,0.306601,4.70895,6.94469
-0.587645,0.70553,-0.396107,1.15877,5.90232,6.32458
-0.968011,0.229235,-0.102012,0.094466,4.10181,6.1451
-0.945162,0.326213,0.0159176,0.0989516,4.12148,6.16646
-0.942681,0.318253,-0.10034,0.10383,4.13062,6.13369
0.986543,-0.0577931,0.15295,2.18664,5.66886,6.01463
0.976064,-0.0769166,0.20343,2.17748,5.67436,6.06855
-0.533406,-0.842257,0.0779812,1.57914,5.23283,5.33092
-0.846098,0.467272,-0.256465,0.697442,5.58147,6.72809
-0.838813,0.478793,-0.259132,0.726348,5.61494,6.69572
-0.852548,0.421704,-0.308753,0.707457,5.5685,6.67854
0.94539,0.322453,0.0475499,2.22598,5.77924,5.4971
0.877783,-0.357481,0.318911,0.545489,3.36369,5.24523
0.0243948,0.984268,-0.174992,1.84221,6.02931,5.25861
-0.902064,0.360233,-0.237725,-0.187228,3.63147,4.98253
-0.418508,0.789397,-0.449114,0.430964,3.17275,3.87387
0.264755,-0.899845,0.346675,1.33641,1.63237,2.82389
-0.824443,0.0103815,0.56585,0.257844,4.57526,6.88548
-0.867197,0.0579195,0.494586,0.258901,4.60876,6.88524
-0.875782,0.0258518,0.482014,0.23905,4.54363,6.85593
0.62073,0.783935,-0.0118834,1.16212,3.11922,3.78269
0.577927,0.815677,-0.0259118,1.18195,3.103,3.72077
0.292628,-0.953851,0.0673608,0.806749,1.34914,2.18021
0.303479,-0.95198,0.0404399,0.851808,1.36348,2.18338
0.275495,-0.957496,0.0854617,0.852668,1.36679,2.22932
0.778677,-0.608029,0.154798,2.1398,5.39164,5.68084
0.837265,-0.524295,0.155249,2.15799,5.43059,5.72703
0.756553,-0.637856,0.144106,2.11486,5.37642,5.74535
0.854305,0.505341,0.121626,2.11073,6.00621,6.05078
-0.85004,-0.201538,-0.486635,0.162295,4.00306,6.01964
-0.859599,-0.185275,-0.476197,0.166429,4.00225,6.01265
-0.860556,-0.217227,-0.460712,0.164991,3.99523,6.01825
-0.290007,-0.834254,-0.468953,0.299103,3.8476,6.0276
-0.287511,-0.824133,-0.487998,0.303961,3.84364,6.03152
-0.248733,0.78552,-0.566648,0.679171,3.17399,3.68112
-0.329574,0.764967,-0.553359,0.624316,3.16855,3.70159
0.331846,0.833214,-0.442304,0.282499,4.01811,5.52999
0.293336,0.804435,-0.516564,0.308117,4.0509,5.58987
-0.639783,-0.547612,0.539257,-0.0380561,3.00882,5.16186
-0.611536,-0.56852,0.550281,-0.0385636,3.04178,5.19502
-0.663311,-0.543751,0.514153,-0.051274,3.03364,5.17134
-0.741983,-0.576122,-0.342849,0.83813,2.42959,3.54617
-0.717575,-0.59545,-0.361284,0.832136,2.42514,3.56591
-0.496531,-0.850406,0.173974,0.126666,2.60159,4.75311
-0.7255,-0.620501,-0.297705,0.856002,2.40046,3.55937
-0.76027,-0.57598,-0.300394,0.850737,2.41934,3.53503
-0.748797,-0.612429,-0.253443,0.871173,2.39085,3.54006
-0.633651,0.643559,-0.429324,0.371872,4.9627,6.62288
-0.636371,0.648986,-0.416951,0.387054,4.99775,6.65433
-0.557701,0.676376,-0.481128,0.406978,5.00213,6.63499
0.129338,-0.440708,-0.888284,0.877626,5.0867,6.55887
0.0936894,-0.377775,-0.921145,0.855225,5.07018,6.56362
0.0441566,-0.433215,-0.900208,0.857759,5.09816,6.55128
-0.853252,0.355774,0.381294,0.815913,2.0388,2.68478
-0.882101,0.334732,0.331439,0.842012,2.07119,2.71776
-0.344893,-0.632322,0.693699,0.739907,1.49184,2.47954
-0.620211,-0.643737,-0.448264,1.37772,5.43077,6.03681
-0.560609,-0.694414,-0.451117,1.35305,5.42192,6.08224
-0.579251,-0.646429,-0.496586,1.31175,5.43823,6.10791
-0.793509,-0.149769,-0.589841,1.30687,5.62262,5.98479
-0.839257,-0.0771213,-0.538238,1.3226,5.65788,5.955
-0.414419,-0.603054,0.681603,0.272534,3.93923,6.53723
-0.317373,-0.657626,0.683229,0.297704,3.93117,6.54353
-0.393503,-0.593941,0.701705,0.294766,3.96652,6.5735
0.743351,-0.518085,0.423104,0.707626,4.05698,6.52926
0.666782,-0.588226,0.457594,0.678995,4.01411,6.52199
-0.19545,-0.801053,0.565786,0.926438,1.52869,2.60387
-0.25359,-0.777812,0.575066,0.91423,1.56159,2.64431
-0.631529,0.654455,-0.415764,1.24719,5.91414,6.21407
-0.6622,0.602149,-0.44599,1.26277,5.90233,6.17379
-0.647,0.601604,-0.468469,1.21183,5.88343,6.222
0.499344,-0.404438,0.766215,0.847261,4.87809,7.07873
0.536588,-0.393935,0.74625,0.872532,4.92531,7.08644
0.465889,-0.375237,0.80134,0.853815,4.93209,7.10156
-0.264106,0.853829,-0.44858,0.0342639,3.831,5.00238
-0.268711,0.847348,-0.458035,0.0333284,3.84273,5.02489
-0.226811,0.860197,-0.456748,0.0583703,3.83944,5.00528
-0.737778,-0.433552,-0.517413,1.34893,5.51441,5.98385
-0.797124,-0.398395,-0.453734,1.36993,5.52484,5.94319
-0.754461,-0.328059,-0.568477,1.3265,5.55026,5.98901
-0.490999,-0.115495,-0.86347,0.937314,5.52052,6.37692
-0.440932,0.172002,0.880906,0.582926,5.16844,7.13616
-0.440612,0.108157,0.891158,0.56695,5.12491,7.1348
-0.37041,0.121173,0.920931,0.605575,5.15511,7.14841
-0.2189,-0.699645,0.680132,0.338557,3.936,6.5638
-0.25283,-0.732967,0.631535,0.301439,3.89887,6.51158
0.505771,-0.448095,0.737161,1.50018,2.26021,3.69751
0.844765,-0.408334,0.345885,0.783771,4.45018,6.77936
0.894405,-0.364644,0.258989,0.800366,4.47742,6.76604
0.865758,-0.401971,0.298131,0.804125,4.51231,6.80285
-0.677986,0.545024,0.493239,-0.0990099,3.92426,5.83225
0.352583,-0.516444,0.780366,0.243471,3.4791,5.76049
-0.0955537,-0.255952,0.961955,0.642623,4.91536,7.132
-0.140488,-0.229427,0.963133,0.623197,4.9456,7.1372
-0.129592,-0.264706,0.955582,0.608934,4.88112,7.11859
-0.0610543,-0.85737,0.511067,0.764785,1.40192,2.3779
-0.471497,0.773329,-0.423855,-0.0657332,3.82951,5.08205
-0.450441,0.783649,-0.427782,-0.0544959,3.84222,5.09315
-0.432015,0.791225,-0.432813,-0.0474293,3.83342,5.06992
-0.840255,0.409549,-0.355303,0.199288,4.02091,5.94937
-0.815451,0.439367,-0.376825,0.202981,4.02466,5.94533
-0.806883,0.545395,-0.2269,0.200472,4.01898,5.94326
-0.759001,0.566793,-0.320412,-0.141718,3.65262,4.88138
-0.868943,0.489815,-0.0708529,0.354801,5.01779,6.80334
-0.668358,-0.628973,-0.397103,0.182962,3.87894,6.1165
-0.686631,-0.610603,-0.394591,0.175079,3.88569,6.11939
-0.684301,-0.609359,-0.400516,0.17831,3.88813,6.11012
0.427347,-0.387439,0.816863,0.830595,4.88959,7.09432
0.994776,-0.100786,-0.0162425,0.811532,4.45453,6.6
0.367313,-0.447404,0.815421,0.43539,2.79405,5.0634
0.358653,-0.402154,0.842402,0.392586,2.83324,5.102
0.794141,0.602596,0.0788573,2.09395,6.03864,6.00748
0.973519,-0.202219,0.106621,0.79383,4.21958,6.47647
0.969396,-0.242392,0.0389626,0.789045,4.18395,6.43796
-0.721203,0.627775,0.292855,0.751854,2.08418,2.49274
-0.76349,0.490823,-0.419734,0.206994,4.0281,5.94132
-0.790004,0.354636,-0.500128,0.205151,4.03126,5.94709
-0.864585,0.468917,0.180582,0.481546,5.23896,6.97172
-0.867611,0.447681,0.21641,0.452793,5.18436,6.97271
-0.73606,0.493519,-0.463308,0.211333,4.03199,5.93816
-0.724547,0.611143,-0.318647,0.208213,4.02574,5.93539
-0.699158,-0.616104,-0.362759,0.166963,3.88079,6.14187
-0.716323,-0.588708,-0.374573,0.160032,3.89241,6.13619
-0.691275,-0.612763,-0.382963,0.171326,3.88319,6.12991
0.420227,-0.899569,-0.119103,0.950608,1.40398,2.10992
-0.353186,0.935092,-0.0293744,0.421303,1.93233,2.04455
-0.383381,0.923403,-0.0185741,0.440811,1.94107,2.08549
-0.315481,0.943043,-0.105555,0.481561,1.95505,2.06372
0.0121933,0.0239833,-0.999638,0.348342,4.03046,5.89506
-0.0206217,0.0054378,-0.999773,0.350698,4.03603,5.8951
0.00358405,-0.0154172,-0.999875,0.355179,4.03092,5.8951
-0.880388,0.358183,-0.31084,0.19592,4.01689,5.95344
-0.850899,0.282346,-0.443004,0.197376,4.02354,5.95544
-0.846261,0.423592,0.323129,0.466086,5.19244,7.00251
-0.813482,0.207221,-0.543421,0.728607,5.44942,6.54395
-0.784829,0.136196,-0.604561,0.729977,5.41128,6.53094
-0.819782,0.194015,-0.53881,0.702196,5.41281,6.5708
0.888721,-0.410405,0.20431,0.75152,4.08533,6.45821
0.886506,-0.443898,0.130622,0.736948,4.03977,6.42111
0.816446,0.182169,0.547933,0.780603,3.10198,4.82154
0.861123,0.173056,0.478037,0.822251,3.09422,4.7547
0.532853,-0.407324,0.741725,1.41551,2.38539,3.82751
0.445872,-0.490433,0.748782,1.39931,2.34592,3.81486
0.481481,-0.457206,0.747755,1.43357,2.32573,3.78102
-0.917655,0.195878,0.345746,0.291285,4.8017,6.89563
-0.914148,0.220109,0.340419,0.306508,4.8493,6.90759
-0.267281,0.887398,-0.375615,0.787185,2.08679,2.20125
-0.338621,0.88124,-0.329777,0.806865,2.11553,2.25581
-0.519266,0.763737,-0.383496,-0.0653774,3.70874,4.85116
-0.482567,0.78454,-0.389393,-0.0517342,3.72304,4.8622
-0.500481,0.775208,-0.385449,-0.0557547,3.70401,4.82893
0.478056,0.8614,0.171617,1.99308,6.10986,6.1033
0.53271,0.810689,0.242907,2.00454,6.09121,6.15174
0.602753,0.773068,0.197622,2.03262,6.08134,6.11354
0.365319,-0.854516,0.369248,1.0291,2.38651,4.07862
0.402414,-0.82453,0.397759,1.06277,2.40376,4.0825
0.406399,-0.842092,0.354571,1.02883,2.40413,4.12028
-0.621904,0.772877,-0.126084,0.882602,2.21583,2.46339
-0.664972,0.745604,-0.0434399,0.860963,2.19912,2.47717
-0.689078,0.721107,-0.0719396,0.888809,2.22778,2.51274
-0.74236,0.262945,0.616249,0.17533,3.95252,5.97454
-0.598676,0.29284,0.745541,0.168813,3.94639,5.97073
-0.800982,0.16872,0.574423,0.176692,3.94715,5.97813
-0.497855,-0.800927,-0.332651,0.249271,3.86664,6.03612
-0.494027,-0.817008,-0.29738,0.248224,3.86905,6.03168
-0.467202,-0.820241,-0.330041,0.254182,3.86562,6.0315
0.948326,0.125059,-0.291614,0.788892,4.32671,6.37368
-0.725352,0.0451119,-0.686899,0.178799,4.09598,5.9875
-0.708869,0.058793,-0.702885,0.184749,4.09845,5.98155
-0.505912,0.860154,-0.0647189,1.58038,5.97479,5.29914
-0.567197,0.822056,0.0501246,1.56568,5.96597,5.33508
-0.593642,0.751203,0.288587,0.327165,1.86928,2.12653
-0.541358,0.814414,0.208953,0.330567,1.88237,2.09188
-0.581695,0.763429,0.280727,0.291701,1.85416,2.09341
0.782965,-0.602158,0.156113,2.10841,5.40669,5.91407
0.802812,-0.569394,0.176871,2.11439,5.43235,5.97593
0.988491,-0.149724,-0.0216236,0.817954,4.49735,6.65017
-0.533708,0.4692,0.703567,0.165474,3.96203,5.95966
-0.473059,0.464076,0.748898,0.157447,3.95641,5.9579
-0.567854,0.41738,0.709462,0.166645,3.95694,5.96374
-0.021128,-0.126252,-0.991773,0.421492,4.05706,5.89079
-0.0419888,-0.0982859,-0.994272,0.410023,4.06292,5.89049
0.665881,-0.452196,0.593398,0.870052,4.82677,7.02585
-0.870961,-0.122253,-0.4759,0.171967,4.0065,6.00126
-0.995781,0.0655278,-0.064242,-0.208724,3.38679,4.79667
-0.997127,0.0542101,-0.0529037,-0.209486,3.38726,4.81008
-0.996388,0.0633516,-0.0565415,-0.209276,3.40854,4.82918
-0.906973,-0.151552,-0.392979,0.17464,3.98978,6.0011
-0.886344,-0.178312,-0.427316,0.171505,3.99173,6.00711
-0.972513,-0.0951568,-0.212517,-0.178608,3.13771,4.54932
-0.972696,-0.083386,-0.216584,-0.179393,3.14595,4.54945
-0.970082,-0.0897496,-0.225578,-0.176381,3.13817,4.53929
-0.669358,-0.290889,0.683625,0.194221,3.9115,5.99503
-0.624478,-0.337943,0.704147,0.199602,3.90433,5.99673
-0.748448,-0.443636,0.492963,0.200366,3.90806,6.00005
0.672708,-0.0422373,0.738702,0.609846,3.07261,5.011
-0.25699,-0.964148,0.0661481,1.71118,5.26012,5.89389
-0.170371,-0.98171,0.0849608,1.7323,5.25897,5.93864
-0.235239,-0.970644,0.0501371,1.69494,5.26888,5.96934
-0.805586,-0.537344,0.249586,-0.0522499,2.813,4.88336
-0.815073,-0.536463,0.218779,-0.0554056,2.80708,4.85896
-0.797972,-0.556732,0.230846,-0.0445856,2.79357,4.86489
-0.824788,-0.515219,0.232969,-0.0625879,2.82589,4.87656
-0.814609,-0.516827,0.263254,-0.0590621,2.83217,4.90104
-0.166784,0.948931,-0.267794,0.694529,3.29526,3.96167
-0.231604,0.928219,-0.291149,0.623183,3.28098,3.9653
-0.205011,0.931663,-0.299958,0.623154,3.2958,4.01326
-0.64855,0.434868,-0.624718,-0.0544107,3.3798,4.39647
-0.662039,0.420086,-0.620671,-0.057991,3.37074,4.39404
-0.662904,0.430217,-0.612758,-0.0611889,3.38334,4.40614
0.148776,0.878189,-0.454587,0.284452,4.02915,5.88899
-0.631932,-0.749169,-0.198514,0.222282,3.8888,6.02795
-0.603293,-0.780801,-0.162442,0.227901,3.88516,6.02418
-0.592679,-0.770978,-0.233076,0.229545,3.8823,6.03023
-0.59678,-0.789197,0.144989,0.0780146,2.63467,4.75635
-0.599975,-0.793381,0.102843,0.0795337,2.62868,4.72531
-0.564659,-0.815516,0.126864,0.0992979,2.61616,4.73755
-0.630695,-0.767106,0.117359,0.0614763,2.64532,4.74216
-0.621403,-0.76636,0.162944,0.0600506,2.65192,4.77233
-0.633756,-0.769798,0.0759318,0.0636668,2.64007,4.71481
-0.517313,0.314191,-0.796035,0.238318,4.05655,5.92759
-0.482133,0.411246,-0.773579,0.242623,4.05123,5.92245
0.931885,-0.320559,0.1698,2.16573,5.53955,5.98868
0.958659,-0.224238,0.175188,2.17349,5.58318,6.01547
-0.648249,0.445937,-0.617182,-0.0556438,3.39784,4.41055
-0.987848,-0.143719,0.0591754,-0.19916,3.17537,4.78781
-0.988127,-0.13802,0.0674896,-0.199747,3.18714,4.80447
-0.989555,-0.132536,0.0567094,-0.200752,3.18712,4.78863
0.347165,-0.874905,0.337666,1.45408,1.76391,3.05832
0.35471,-0.911445,0.208445,0.520015,3.80986,6.24571
0.407328,-0.875586,0.259678,0.521084,3.79837,6.19965
0.450965,-0.874885,0.176655,0.550088,3.81981,6.2271
-0.675268,-0.657768,-0.333699,0.206157,3.89507,6.05027
-0.69349,-0.651225,-0.308185,0.20459,3.89959,6.0444
-0.664516,-0.676481,-0.317478,0.210603,3.89277,6.04584
-0.845049,-0.344434,-0.408971,0.165812,3.9674,6.03459
-0.834093,-0.346289,-0.429387,0.161839,3.96936,6.04091
-0.847068,-0.317302,-0.426375,0.163652,3.97436,6.03344
0.1406,-0.835855,-0.530639,0.349354,3.87758,5.96529
0.796188,0.604393,-0.0281727,0.438434,3.84861,5.43354
-0.818026,-0.215002,-0.533486,0.0276156,2.95315,4.1736
-0.816007,-0.230949,-0.529901,0.0386739,2.94004,4.1621
-0.819809,-0.229136,-0.524795,0.0236063,2.94844,4.18179
-0.983333,-0.175948,0.0458129,-0.193549,3.1299,4.75518
-0.984017,-0.169535,0.0544902,-0.19484,3.14178,4.77079
-0.98495,-0.167339,0.0432533,-0.195371,3.14042,4.75546
-0.503248,-0.799708,0.327428,0.229408,3.88377,6.00662
-0.445876,-0.770802,0.455037,0.234548,3.87902,6.00317
-0.502853,-0.84981,0.157993,0.236904,3.8798,6.00963
-0.844119,-0.388394,-0.369613,0.17187,3.95616,6.03195
-0.863221,-0.358345,-0.355582,0.173081,3.96063,6.02456
-0.854723,-0.394711,-0.337122,0.17538,3.95176,6.02836
-0.971818,-0.119993,-0.202909,-0.177135,3.12078,4.55119
-0.971127,-0.131776,-0.198867,-0.17634,3.11255,4.55251
-0.973907,-0.126208,-0.188619,-0.179184,3.1204,4.56161
0.0928604,-0.38769,-0.917101,0.405903,3.95621,5.91601
0.112952,-0.403557,-0.907956,0.400582,3.94997,5.91812
0.10998,-0.374491,-0.920685,0.399738,3.9584,5.91442
-0.769256,0.35398,-0.531924,-0.104297,3.36452,4.44722
-0.776601,0.339344,-0.530788,-0.106392,3.35413,4.4435
-0.85105,0.20869,-0.481832,-0.127553,3.26769,4.43065
-0.851765,0.19937,-0.484508,-0.126542,3.25814,4.42484
-0.860357,0.19189,-0.472191,-0.130846,3.25794,4.43248
-0.0868544,0.696185,-0.712589,0.241624,3.48426,4.33554
-0.895744,-0.0229912,-0.443976,-0.117606,3.11812,4.37988
-0.890411,-0.00767058,-0.455092,-0.114478,3.12455,4.37348
-0.8902,-0.0235321,-0.454962,-0.111971,3.11248,4.369
-0.941848,0.0296301,-0.334731,-0.163224,3.1941,4.48779
-0.939673,0.044416,-0.339177,-0.163646,3.20529,4.49022
-0.936823,0.0357887,-0.347968,-0.159963,3.19354,4.47877
-0.804734,-0.27906,-0.523955,0.162176,2.85369,4.01684
-0.804951,-0.294443,-0.515128,0.175046,2.83891,4.00504
-0.803735,-0.292541,-0.518103,0.151531,2.85352,4.03338
0.106628,-0.0340283,-0.993717,0.355542,4.01449,5.89557
0.138247,0.0243554,-0.990098,0.348349,4.0136,5.8947
0.08606,0.00114079,-0.996289,0.351441,4.01977,5.8951
-0.964171,0.0925186,-0.248625,-0.186287,3.2783,4.58106
-0.966603,0.0943501,-0.238277,-0.188193,3.28451,4.59098
-0.962021,0.106746,-0.251239,-0.186211,3.28989,4.58539
0.0169601,0.841486,0.540013,1.14775,5.87282,6.89277
-0.800287,0.584372,-0.134353,0.745747,5.664,6.74782
-0.767865,0.634881,-0.0854915,0.765274,5.6902,6.75587
-0.793958,0.6025,-0.0813942,0.724123,5.64183,6.78379
0.0648973,0.851929,-0.51962,0.970677,3.13476,3.5829
-0.924289,-0.310571,0.221892,-0.145287,3.09814,5.02809
0.598391,-0.339054,0.725927,1.39989,2.44486,3.86935
0.543536,-0.41714,0.728397,1.36622,2.42905,3.88761
-0.848105,0.0679699,0.525451,0.81731,1.86901,2.7849
-0.184588,-0.969043,0.163959,1.70954,5.20812,5.50918
0.613917,0.788386,-0.0394229,1.06224,3.20569,3.95974
-0.218349,0.891078,-0.397874,0.078059,3.74023,4.78609
0.461425,-0.610337,0.643875,0.557775,2.70559,4.93283
0.456218,-0.677159,0.577339,0.566024,2.67274,4.89105
-0.191375,0.852889,-0.485753,0.706134,3.21139,3.72848
0.0991233,0.970055,-0.22174,1.88785,6.04874,5.37274
-0.936065,-0.287674,0.20255,-0.15436,3.12555,5.02674
