Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
-0.992886,0.111354,-0.042151,-25.8474,-6.36243,28.3573
0,0,-1,1.3823,-4.13443,-0.0311839
0.792557,-0.18623,-0.580665,0.979132,4.30883,42.154
0.893451,-0.422502,-0.152438,0.991494,4.09326,42.4829
0.632448,-0.773292,0.0450454,-4.30785,1.43657,46.5001
0.474537,-0.834482,0.280097,-4.66468,1.2064,46.5138
0.673384,-0.733877,-0.0893213,-4.47006,1.31762,46.1488
0.484708,-0.472567,0.736029,-13.9325,-10.6999,38.7123
0.738399,-0.443409,0.508089,-13.6042,-10.5634,38.44
-0.438613,0.411348,0.799006,-15.0499,0.216347,2.66536
-0.44727,0.419294,0.790027,-14.6123,0.179237,2.91289
-0.416918,0.461863,0.782855,-14.779,0.574653,2.60513
-0.668099,-0.563248,0.486205,-14.953,-14.4045,1.89324
-0.788912,-0.468995,0.397067,-15.2357,-14.0857,1.72432
-0.756857,-0.575037,0.310646,-15.0962,-14.4437,1.49677
-0.644435,0.675491,-0.358351,-16.9778,0.640851,-0.0311839
-0.682794,0.636437,-0.358805,-17.0942,0.818967,0.513887
-0.63445,0.652331,-0.414654,-16.8172,0.844612,-0.0311839
0.456207,0.0307962,-0.889341,19.2052,-3.79582,0.615567
-0.833962,0.452278,-0.316152,-13.1264,0.546317,7.20338
-0.880995,0.454891,-0.130083,-12.928,0.816805,6.80456
-0.905702,0.389305,-0.167766,-13.1257,0.362572,6.81272
0.0802294,0.956697,0.279812,19.1492,1.57302,6.24973
-0.810936,0.474099,-0.342947,-5.47982,4.92723,8.77501
-0.83855,0.44347,-0.316493,-5.3679,4.76037,8.32435
-0.653757,0.669588,-0.352498,-5.65048,4.49107,8.55206
0.776154,0.311841,-0.548033,23.9232,-1.91403,4.52834
0.75924,0.337304,-0.556579,23.7682,-1.54581,4.53359
-0.350434,0.449438,0.821706,-7.86062,3.89922,3.45242
0.971864,0.181234,-0.15045,25.7004,-3.78638,7.64963
0.971395,0.202554,-0.123951,25.7166,-3.61007,8.02572
0.979006,0.158295,-0.128414,25.782,-4.02532,7.95303
0.701539,0.687894,-0.186132,15.0755,6.40484,7.51523
0.320808,-0.943282,-0.0854446,21.0097,-10.9546,5.62289
-0.51586,-0.820239,-0.247177,-0.524494,-18.1387,10.5949
0.458028,-0.869396,-0.185367,11.0549,-17.0569,7.78618
0.442736,-0.873153,-0.203936,10.9628,-17.0096,7.34094
0.450241,-0.876788,-0.168897,11.3395,-16.8524,7.47471
0.306681,0.920224,-0.243177,7.58467,10.2425,8.49837
0.31542,0.923165,-0.219718,7.84646,10.2382,8.81436
0.29822,0.923202,-0.24241,7.98036,10.1049,8.4759
-0.60883,0.747547,-0.265516,-3.26743,11.2862,11.895
-0.546831,-0.0413888,-0.83622,-18.0558,-4.87859,8.5403
0.63778,0.751995,-0.166554,13.8549,7.84641,10.1664
0.599107,0.790086,-0.129749,13.5928,8.11112,10.371
0.633878,0.764444,-0.117571,13.8782,7.90341,10.5803
0.642082,0.75113,-0.153408,14.1317,7.66107,10.3842
0.650999,-0.183618,0.736535,24.7942,-5.90505,11.3856
-0.448014,0.880439,0.155277,-18.5998,4.58939,19.1836
-0.466645,0.872768,0.143239,-18.8942,4.48716,18.8384
-0.294441,-0.811928,0.504061,0.0857583,-18.7547,18.3975
-0.372895,-0.709799,0.597607,-0.222779,-18.4647,18.6091
-0.3662,-0.794713,0.484075,-0.294593,-18.7042,18.216
-0.476939,0.829601,0.290328,-18.5834,4.09578,21.0774
-0.493808,0.824189,0.277248,-18.8921,3.98395,20.8743
-0.488619,0.823074,0.289484,-18.8671,3.87697,21.2222
-0.478726,0.828346,0.290973,-18.5935,3.98049,21.3896
-0.575078,-0.510524,0.639257,-2.17251,-16.3638,18.9402
-0.494457,-0.561025,0.6639,-1.92517,-16.2528,19.2396
-0.536304,-0.634716,0.556339,-2.27868,-16.0307,19.1689
-0.121149,-0.932632,0.339883,-14.8489,-14.3745,21.761
-0.116851,-0.94262,0.312752,-14.8997,-14.5115,21.3569
-0.0942454,-0.944137,0.315789,-14.5187,-14.4942,21.5344
0.52675,0.626275,0.57473,15.3773,2.34795,25.1849
0.553455,0.596869,0.580891,15.7415,2.26606,24.9436
0.504868,0.644512,0.574206,15.4591,2.56541,24.8637
0.610315,-0.0267307,0.791708,14.2064,-5.54744,28.756
0.590751,-0.0285187,0.80635,13.8911,-5.5032,29.0003
0.599525,-0.038077,0.79945,14.0116,-5.89016,28.8933
0.812232,-0.142942,0.565549,-9.29409,-5.45609,31.1646
0.837482,-0.103844,0.536508,-9.52712,-5.3923,31.5125
0.832493,-0.160252,0.530354,-9.49281,-5.79032,31.3543
0.547602,-0.311805,-0.776473,-16.904,-15.2418,25.4048
-0.757334,0.0463757,-0.651379,-24.8912,-5.54853,25.7503
0.00261897,0.538601,0.842557,5.74818,1.48336,30.0267
-0.000856436,0.498453,0.866916,6.08119,1.22747,30.1734
0.00573581,0.554467,0.832186,6.15708,1.60218,29.9414
0.435021,-0.767514,-0.470827,-17.2854,-17.6325,26.9046
0.626568,-0.625897,-0.464397,-16.9478,-17.3464,26.9247
-0.70326,-0.126772,-0.699538,-24.6351,-6.74778,25.5763
-0.755128,-0.132012,-0.642149,-24.9042,-6.80567,25.9039
-0.731406,-0.0934424,-0.67551,-24.8266,-6.4036,25.7368
-0.895821,0.441106,-0.0541333,-24.4621,-1.97876,27.9483
-0.977157,0.00772801,-0.212378,-25.3566,-12.5697,27.0556
-0.902044,0.0368381,-0.43007,-25.1472,-12.5521,26.5846
-0.94754,-0.0574195,-0.314439,-25.2676,-12.9731,26.8611
0.648001,0.234586,-0.724613,-16.0414,5.13775,36.3204
0.542418,0.241033,-0.80479,-16.303,5.40703,36.1632
0.667271,0.228933,-0.708759,-16.0298,5.54962,36.4543
-0.66185,0.554382,0.504595,-21.0817,-0.804285,38.1447
-0.983969,0.0209116,-0.177112,-20.4304,6.70242,40.921
-0.990194,-0.0093986,-0.139386,-20.4075,6.36705,40.7594
-0.984372,-0.16741,0.0546482,-20.3852,6.2998,41.1305
-0.989231,-0.12695,0.0728434,-20.4581,6.65012,41.3599
0.199418,-0.190517,0.961216,-14.5605,-9.23678,39.3502
0.225802,-0.225689,0.94767,-14.3827,-9.56974,39.2333
0.244938,-0.188479,0.951042,-14.1576,-9.22846,39.2494
0.616105,-0.755821,0.221695,-0.159905,5.60706,46.5204
0.543922,0.830843,0.117681,16.4863,5.8186,17.1181
0.584381,0.785952,0.201936,16.7348,5.60408,17.3747
0.573097,0.811334,0.11531,16.8211,5.62494,16.9575
-0.193259,0.936145,-0.29374,-7.68354,6.94769,16.059
-0.23144,0.940356,-0.249332,-7.61221,7.07984,16.4603
0.680238,-0.726035,0.100741,-15.9307,-13.5502,35.4512
0.658752,-0.752183,-0.0163358,-15.5862,-13.2721,35.5584
0.465002,-0.406757,-0.786334,-3.88351,0.488821,39.6604
0.49313,-0.597776,-0.632049,-3.83219,0.176727,39.8851
0.520363,-0.515987,-0.680426,-4.17933,0.146414,39.6222
-0.0321723,-0.979481,-0.198954,18.7389,-11.0042,4.12659
-0.186647,-0.937348,0.29418,-7.40345,-14.547,1.74551
0,0,-1,-7.48717,4.69683,-0.0311839
0,0,-1,6.41562,-4.71997,-0.0311839
0,0,-1,8.54893,-5.72351,-0.0311839
0,0,-1,7.04804,-12.7847,-0.0311839
0,0,-1,13.2322,-3.41548,-0.0311839
0,0,-1,2.82906,-14.2577,-0.0311839
-0.63527,-0.655203,-0.408828,-5.16018,-17.1543,0.267511
-0.587343,-0.568337,-0.576213,-4.78502,-17.1665,-0.0311839
0,0,-1,15.6693,-2.99432,-0.0311839
0,0,-1,0.0764302,-13.1609,-0.0311839
0,0,-1,0.432645,-13.4283,-0.0311839
0,0,-1,11.1729,-0.986812,-0.0311839
0,0,-1,14.8378,-4.74041,-0.0311839
0,0,-1,15.2467,-4.70972,-0.0311839
0,0,-1,-11.2019,-8.47273,-0.0311839
0,0,-1,10.0127,1.97212,-0.0311839
0,0,-1,9.60318,1.83003,-0.0311839
0,0,-1,10.1491,2.36286,-0.0311839
0,0,-1,0.222235,-14.8126,-0.0311839
0,0,-1,0.673689,-14.6246,-0.0311839
0,0,-1,6.28767,-10.0432,-0.0311839
0,0,-1,-11.7424,-3.15218,-0.0311839
0,0,-1,-11.3957,-3.40605,-0.0311839
0,0,-1,-11.768,-3.59411,-0.0311839
0,0,-1,-8.57406,-6.81928,-0.0311839
0,0,-1,-3.30638,-4.29088,-0.0311839
0,0,-1,-5.99396,-12.2839,-0.0311839
0,0,-1,8.42297,-6.58805,-0.0311839
0,0,-1,5.56463,-3.31592,-0.0311839
0,0,-1,7.51598,0.081499,-0.0311839
-0.940852,-0.173273,0.291161,-20.4424,9.49305,43.253
-0.268306,-0.962364,0.0432157,-6.90676,-14.9541,18.8186
-0.318108,-0.933738,-0.164136,-0.745935,-19.3363,14.5309
-0.169516,-0.970609,-0.170828,-0.316398,-19.4505,14.397
-0.211164,-0.975753,-0.0575835,-0.450363,-19.4515,14.8243
-0.178587,-0.950452,0.254457,-9.12757,-13.5352,4.49069
-0.267526,-0.958752,0.0960411,-9.1292,-13.464,4.919
-0.353663,-0.893926,0.275353,-9.4367,-13.3893,4.63473
-0.165407,-0.655006,0.737298,-13.6044,-14.6438,2.50239
0.228467,-0.969864,-0.0846521,-6.49405,-13.4147,5.77749
0.207629,-0.978172,-0.00835245,-6.52445,-13.3911,5.40271
0.193357,-0.980995,-0.0161974,-6.19413,-13.3252,5.56454
-0.112467,-0.853025,0.509607,20.4471,-10.2892,8.33918
-0.989336,0.131826,-0.0619298,-11.6868,-8.02611,5.583
-0.993799,0.0201603,-0.109346,-11.7253,-8.34666,5.83933
-0.955187,0.0186462,-0.295414,-11.7725,-7.93091,6.01199
0.917325,0.340373,0.206548,20.0641,0.687938,18.1583
0.31111,-0.950347,-0.0071375,8.145,-19.0622,15.6858
0.254827,-0.966814,0.0182787,7.79302,-19.1793,15.8668
0.248445,-0.968114,-0.032093,7.83064,-19.1562,15.4648
0.0448909,0.908437,-0.415605,-10.275,6.10995,13.9063
-0.581327,-0.766999,-0.27161,-1.08921,-17.9612,11.2935
-0.500125,0.0755878,-0.862648,-17.6613,-3.2919,8.34439
-0.430273,0.0326218,-0.902109,-17.3712,-3.5167,8.17618
-0.847465,0.491668,0.200164,-4.89061,9.72158,15.2111
-0.843282,0.499824,0.197614,-4.62697,10.1526,15.2613
-0.854283,0.50003,0.142028,-4.83872,9.9644,14.7721
0.940455,0.235479,0.245142,20.3089,-0.586673,18.7965
0.947681,0.244397,0.205353,20.3733,-0.456126,18.3984
0.927545,0.284155,0.242729,20.2224,-0.181758,18.6842
0.411702,-0.908737,-0.0685473,10.2496,-18.3615,12.2085
0.422583,-0.899647,-0.109817,10.2426,-18.325,11.7505
0.440321,-0.89124,-0.108667,10.5911,-18.185,11.929
0.259149,-0.964989,0.0404629,-9.48193,-14.837,18.9708
-0.860115,-0.192741,-0.472285,-22.4494,-6.25064,13.7923
-0.864277,-0.203286,-0.460108,-22.5199,-6.54779,14.0497
-0.889071,-0.196986,-0.413219,-22.7301,-6.50094,14.4259
0.825537,0.22331,0.518286,18.2176,-0.955252,23.9278
0.259499,-0.869586,0.420096,7.04569,-18.7785,18.2082
0.244135,-0.895924,0.371104,7.15143,-18.9405,17.7502
-0.486515,0.822331,0.295085,-18.8204,3.76783,21.6097
0.442983,0.833862,0.329304,14.4636,6.43169,19.096
0.472378,0.801003,0.367768,14.6075,6.17969,19.4964
0.472048,0.811103,0.345374,14.8505,6.23044,19.0876
0.665332,-0.0174341,0.746344,15.1379,-4.90796,28.0061
0.0360756,-0.873722,0.485085,-12.7692,-13.6408,23.437
0.0741947,-0.898776,0.432085,-12.5521,-13.825,23.0555
0.0657671,-0.887188,0.456696,-12.3694,-13.6742,23.3455
-0.00824758,0.718698,0.695273,-4.65809,4.42218,26.4191
-0.0104531,0.714323,0.699739,-5.07441,4.42843,26.4045
-0.0111786,0.668024,0.744056,-4.87245,4.17338,26.6628
-0.353732,-0.88051,0.315555,-17.929,-13.7954,21.0159
-0.133326,0.947422,0.290887,-11.7936,5.83157,23.4444
-0.113096,0.95328,0.280119,-11.6703,5.73779,23.8342
-0.10158,0.948289,0.300714,-11.375,5.85561,23.55
-0.00735245,0.671036,0.741388,-4.51521,4.18633,26.6568
-0.0158359,0.646678,0.762599,-4.16976,4.02115,26.8002
-0.014755,0.711266,0.702768,-4.25359,4.36192,26.487
0.247793,-0.889396,0.384153,-12.0043,-12.0965,25.8853
0.111449,-0.820052,0.561332,-11.5795,-12.0876,25.8133
0.32194,-0.846496,0.424027,-11.714,-11.8853,26.1216
-0.752497,-0.614983,0.235679,-22.0375,-10.2556,22.0182
-0.771899,-0.580418,0.259397,-22.0695,-10.0488,22.3895
-0.799137,-0.549481,0.243826,-22.2877,-9.8925,22.0704
0.185921,-0.930899,0.31442,8.86636,-13.818,24.6654
0.0775665,-0.925482,0.370764,8.97398,-13.944,24.2516
0.103742,-0.907219,0.407666,9.31326,-13.8121,24.5397
0.210122,-0.911992,0.352306,9.18419,-13.631,25.0014
-0.935454,0.131451,-0.328095,-25.2485,-12.1421,26.8865
0.845713,-0.181731,0.50174,-10.4893,-6.36392,32.8536
0.850539,-0.162638,0.500133,-10.3915,-5.95893,32.8307
0.160819,0.170555,0.972136,-8.31039,-0.98,30.4385
0.191916,0.190528,0.962739,-8.7559,-0.928153,30.5024
0.193663,0.161819,0.967631,-8.56584,-1.35337,30.5379
-0.896335,0.442675,0.0249444,-24.2903,-1.63792,28.6486
0.0465166,-0.726786,0.685287,7.52232,-11.6373,28.9739
0.0435821,-0.67663,0.735032,7.11271,-11.4748,29.1545
0.0588364,-0.754081,0.654141,7.11627,-11.8053,28.8014
0.0533541,-0.777384,0.626759,7.54425,-11.9715,28.5614
0.574347,-0.707251,-0.412216,-14.3361,-13.6646,27.033
-0.276336,-0.686706,-0.672364,-20.0245,-16.4231,25.4892
-0.672219,-0.234041,0.702386,-19.3826,0.616797,39.8741
-0.491417,-0.332163,0.805094,-19.1239,0.791058,40.1619
-0.703726,-0.304134,0.642084,-19.442,1.01951,39.9555
0.74639,-0.573497,-0.337642,-10.213,-3.22692,36.5852
0.744442,-0.585682,-0.320598,-10.4987,-3.46669,36.3887
0.976776,0.11561,-0.180396,-15.3685,13.252,40.8207
-0.318433,0.946402,0.0540735,-16.3642,19.6127,46.3425
0.586276,-0.157944,0.794565,-13.0339,-7.62379,39.0211
-0.229151,-0.341469,0.911531,-13.3513,-3.76778,39.9662
-0.112073,-0.500458,0.858476,-12.887,-3.92142,39.944
-0.305012,-0.50233,0.809094,-13.0775,-3.52694,40.173
0.711961,-0.694467,-0.104051,-0.50634,2.20863,41.2043
0.410776,-0.852071,0.324403,-9.07052,-2.89041,39.3988
0.447217,-0.877822,0.171538,-9.34869,-3.13892,39.136
0.519414,-0.852918,-0.0523438,-8.95942,-2.92816,38.9045
0.491988,-0.857612,0.149833,-8.67524,-2.76714,39.2563
-0.585429,0.163853,0.793993,-4.1071,3.51154,47.6903
0.399969,-0.447775,0.799701,-17.7632,16.0094,47.079
0.853378,0.521292,-0.000278335,19.4762,1.90511,12.3767
0.84178,0.539821,0.000402385,19.295,2.19827,12.0473
0.827223,0.561691,0.014293,19.2284,2.27192,12.4926
0.350636,0.698377,-0.623959,-16.5115,2.63068,34.9642
0.155828,0.848843,-0.505156,-16.6516,2.48244,34.5753
0.98769,0.0307952,-0.15336,-15.3546,15.0971,41.6443
0.926413,0.102915,-0.36217,-15.5795,6.48108,37.415
0.938973,0.0929324,-0.331199,-15.4619,6.1842,37.6578
0.926547,0.103899,-0.361546,-15.5889,6.11198,37.286
0.837863,0.170564,-0.518549,-15.7148,6.41745,37.0671
0.581252,-0.812007,0.052827,-1.30472,1.42283,41.2927
0.423121,-0.688715,0.588762,-1.39851,1.50444,41.7196
0.218886,-0.932213,0.288214,-8.41965,-14.5501,1.7558
0.0461557,-0.956678,0.287466,-8.02287,-14.5057,1.86324
0.105171,-0.903912,0.414587,-8.26353,-14.3864,2.11743
-0.0491748,0.997719,-0.0462397,-17.0487,2.21355,33.9471
0.304927,0.369983,-0.877571,17.3695,-0.749152,0.622207
0.278817,0.497765,-0.821274,17.098,-0.332958,0.706564
0.299672,0.475595,-0.827047,17.5732,-0.406756,0.84024
0.332604,0.354257,-0.874,17.8695,-0.811348,0.777027
0.780206,-0.324006,-0.53507,1.06241,4.74519,42.1545
0.756146,-0.536258,-0.375061,1.33831,4.67936,42.4783
0.824494,-0.445446,-0.348981,1.15074,4.43113,42.4735
0,0,-1,5.93327,1.63425,-0.0311839
0,0,-1,6.06408,1.22133,-0.0311839
0,0,-1,5.56914,1.32674,-0.0311839
0,0,-1,-7.83817,7.87136,-0.0311839
0,0,-1,15.5634,-2.57655,-0.0311839
0,0,-1,-0.351779,-13.3452,-0.0311839
0,0,-1,0.0320027,-13.607,-0.0311839
0,0,-1,10.4075,2.06797,-0.0311839
0,0,-1,-4.99677,-7.50169,-0.0311839
0,0,-1,-4.90444,-7.93245,-0.0311839
0,0,-1,-5.34088,-7.79735,-0.0311839
0,0,-1,-7.33459,6.5566,-0.0311839
0,0,-1,1.24344,-3.38372,-0.0311839
0,0,-1,-7.78256,-2.62922,-0.0311839
0,0,-1,-0.0749463,-5.67912,-0.0311839
0,0,-1,-0.400392,-5.9667,-0.0311839
0,0,-1,-0.547142,-5.50925,-0.0311839
0,0,-1,-9.81523,-1.85203,-0.0311839
0.14911,0.572251,-0.806409,8.59451,6.9378,-0.0311839
0.148924,0.642648,-0.751548,8.47852,7.33785,0.19496
0.166326,0.862396,-0.47813,8.74951,7.28947,0.241236
0,0,-1,17.1347,-3.66316,-0.0311839
0,0,-1,10.3266,-6.66754,-0.0311839
0,0,-1,-6.91536,-7.19038,-0.0311839
0,0,-1,-7.0918,-6.75442,-0.0311839
0,0,-1,-6.67868,-6.80801,-0.0311839
0,0,-1,-3.76538,-4.0875,-0.0311839
0,0,-1,4.00095,-14.1684,-0.0311839
0,0,-1,7.79802,-5.55408,-0.0311839
0,0,-1,7.87204,-5.12343,-0.0311839
0,0,-1,15.9234,-4.36101,-0.0311839
0,0,-1,15.4211,-4.33239,-0.0311839
0,0,-1,15.6101,-3.93549,-0.0311839
-0.369655,0.640389,-0.673244,-17.0994,17.0023,40.0333
-0.439467,0.716198,-0.542152,-17.4311,16.7121,40.0116
-0.849326,0.464789,-0.250233,-17.3914,16.9253,40.3535
0.539499,0.701754,-0.465277,22.1231,0.459788,4.42243
0.533325,0.656668,-0.533246,21.8801,0.376095,4.06915
0.50991,0.735945,-0.445395,21.7746,0.66526,4.34882
-0.521238,0.839477,-0.153588,-2.50542,8.62563,4.05833
-0.537696,0.822738,-0.184351,-2.79488,8.50789,4.37254
-0.822775,0.330711,0.462247,-9.25271,5.62078,1.12984
-0.833349,0.32319,0.448416,-9.4264,5.68204,0.777542
-0.832009,0.328447,0.447083,-9.47721,5.29062,0.967547
0.136845,0.723073,-0.677081,7.30048,7.59216,0.250593
0.0162296,0.667392,-0.74453,7.1561,7.28092,-0.0311839
-0.498232,0.860763,-0.104171,-5.60547,3.48757,6.04841
-0.469924,0.882677,-0.00721168,-5.62201,3.44059,5.62092
0.99357,0.0796684,0.0804495,20.9886,-2.67586,15.6613
0.996568,0.0195306,0.0804367,21.0233,-3.21949,15.6366
0.8558,0.163047,0.49094,18.8976,-1.39608,22.994
-0.537841,-0.834544,-0.119426,-4.79779,-14.9427,16.1841
-0.290801,-0.936986,-0.193626,-5.12063,-14.7596,15.9423
-0.650718,-0.745179,-0.145855,-4.71707,-14.971,15.7103
-0.711369,-0.700774,-0.0535739,-4.50357,-15.241,16.0493
-0.838642,-0.54228,0.0511061,-4.0237,-15.8183,15.9149
0.614872,-0.742702,0.265189,-16.9793,-17.4485,29.2032
-0.207053,-0.349128,0.913914,-19.9008,-10.5246,38.9557
-0.15705,-0.357515,0.920608,-19.4978,-10.6824,38.9704
-0.161825,-0.324393,0.931977,-19.5663,-10.2761,39.1129
0.158273,-0.974177,0.161023,-12.2047,-15.7917,0.889188
-0.0524701,0.163402,-0.985163,8.19682,7.14854,-0.0311839
0.0329479,0.146792,-0.988618,7.81845,7.02704,-0.0311839
0,0,-1,-7.12608,-2.10976,-0.0311839
0,0,-1,-7.74282,-1.73084,-0.0311839
0,0,-1,-0.905528,-9.9613,-0.0311839
0,0,-1,-0.967002,-9.56064,-0.0311839
0,0,-1,-0.499313,-9.70925,-0.0311839
0,0,-1,-0.133095,-5.23765,-0.0311839
0,0,-1,7.13812,4.6976,-0.0311839
0,0,-1,7.52247,4.63962,-0.0311839
-0.119981,0.24675,-0.961623,-17.7079,8.10958,36.72
-0.517263,0.843168,0.146654,-20.6234,1.25693,32.6794
-0.567111,0.814424,0.122877,-20.7681,1.12482,33.0335
-0.499711,0.859619,0.106511,-20.423,1.32613,33.0375
-0.722217,0.579006,-0.378357,-23.7513,-1.43647,26.539
-0.705661,0.577507,-0.410521,-23.5833,-1.50076,26.1388
-0.725091,0.569408,-0.387322,-23.8771,-1.75887,26.2892
0.332503,0.0933259,0.938473,10.1559,-2.90725,30.875
0.364136,0.0700834,0.928705,10.4242,-3.24528,30.8012
0.368397,0.104106,0.923821,10.4587,-2.88529,30.7565
0.398007,0.815651,-0.419886,11.4976,8.41359,5.14045
0.401872,0.789682,-0.463575,11.2609,8.35491,4.80923
0.383855,0.825845,-0.413079,11.1056,8.5882,5.11549
-0.340841,-0.751511,0.564853,-3.29813,-17.5643,2.58863
0.460535,0.0933162,-0.882723,19.4751,-3.17837,0.801254
0.499228,-0.792226,-0.350927,9.51664,-17.4083,5.56966
0.507859,-0.751172,-0.421687,9.62399,-17.1802,5.27309
0.524258,-0.771856,-0.359712,9.84835,-17.1971,5.60103
-0.508587,-0.707944,-0.490056,-11.4332,-12.1816,9.09864
-0.326196,-0.748141,-0.577825,-11.6198,-12.3461,9.44327
-0.365857,-0.70458,-0.608043,-11.8172,-12.0416,9.21606
-0.120099,0.881927,-0.455831,0.53937,10.2099,4.79626
-0.174938,0.891018,-0.418908,0.325965,10.3808,5.19406
-0.342875,0.816905,-0.463791,-6.44034,5.11917,10.5766
-0.518605,0.757947,-0.395684,-6.18913,5.05343,10.2729
-0.252692,0.851032,-0.460315,-6.56417,4.88256,10.2874
-0.322861,-0.0460461,-0.945326,-13.4271,-4.82478,6.75347
-0.622386,-0.00434361,-0.782699,-18.3394,-4.56326,8.74471
-0.615522,0.016695,-0.787943,-18.3066,-4.13793,8.72466
-0.767569,-0.51659,-0.379437,-2.36982,-17.3891,12.7643
-0.751937,-0.550031,-0.363395,-2.11903,-17.5572,12.4882
-0.726689,-0.566383,-0.388759,-2.19221,-17.7035,12.8363
-0.433054,-0.0178709,-0.901191,-17.3593,-4.76331,8.15818
0.204826,0.90397,0.375346,4.51166,11.1976,18.0793
0.174398,0.886285,0.429051,4.41554,11.035,18.5045
0.20889,0.895005,0.394119,4.83577,11.0046,18.3504
-0.00442799,-0.985918,0.167169,2.20208,-19.5041,16.8245
-0.00455101,-0.989685,0.143192,2.2122,-19.5601,16.4751
0.00576655,-0.987615,0.156789,2.55606,-19.5361,16.6453
0.45389,0.73802,0.49931,9.85081,9.07945,18.3406
0.464685,0.771086,0.43531,10.009,9.24883,17.9078
0.446043,0.762342,0.468913,9.55623,9.35882,18.1669
-0.104413,-0.994431,0.0143153,3.15418,-15.0455,22.8774
-0.0675773,-0.992962,0.097257,2.84365,-15.0175,22.5911
0.842773,-0.0981171,0.529251,18.0368,-6.51714,24.4806
0.843116,-0.077995,0.532045,18.0911,-6.13241,24.4626
0.836977,-0.0823801,0.541002,17.8985,-6.17891,24.7523
0.484729,0.724309,0.49032,15.4858,3.71397,23.4073
0.66321,0.679316,-0.314137,-15.7289,2.21277,35.0932
0.814404,0.479746,-0.326479,-15.6478,2.24533,35.4408
0.754071,0.640338,-0.146094,-15.4757,1.95005,35.2561
-0.871603,-0.0691876,-0.485305,-25.3338,-6.52873,26.4643
-0.892272,-0.040222,-0.449703,-25.4395,-6.22525,26.6188
-0.98418,0.0356451,0.173549,-20.1698,1.2846,38.593
-0.991494,0.104829,0.0771452,-20.1303,1.66487,38.6425
-0.988766,0.148558,0.0164921,-20.1402,1.60192,38.3345
0.409233,0.17481,-0.895528,-8.91283,-0.395827,36.8931
0.309382,0.374643,-0.874028,-9.20258,0.0265567,36.918
-0.98498,0.169445,-0.0332243,-18.6486,11.8697,40.0212
0.641766,0.274854,-0.715955,-16.4416,10.8339,37.769
0.67151,0.26231,-0.693013,-16.4472,11.2539,37.9263
-0.968631,0.190576,-0.159485,-18.7525,11.8951,38.2104
-0.898618,0.181309,-0.399515,-18.6032,11.823,37.7853
0.314708,-0.878886,0.358496,-8.66212,-1.78878,42.577
-0.774196,0.348486,0.528373,-19.5026,16.7932,46.9733
-0.853708,0.229127,0.467636,-19.4069,16.4312,47.2871
-0.672332,0.462561,0.577934,-19.1868,16.7615,47.366
0.5588,-0.41238,0.719504,-16.8792,17.4886,47.3703
0.756544,-0.570581,0.319497,1.39047,7.46299,47.5588
0.71222,-0.621758,0.325823,1.3318,7.24604,47.2473
-0.912469,-0.035322,-0.407619,-23.8125,-5.67159,16.7103
-0.918268,-0.0459891,-0.393279,-23.912,-5.96651,16.9593
-0.906379,-0.313611,0.283064,-16.0104,-13.2185,0.63267
-0.922591,-0.271549,0.274021,-16.1591,-12.8696,0.519778
-0.911187,-0.30571,0.276187,-16.1096,-13.2173,0.306609
0,0,-1,2.37961,-11.0963,-0.0311839
0,0,-1,-9.05825,-1.68127,-0.0311839
0,0,-1,-9.40999,-3.86538,-0.0311839
0,0,-1,-3.9613,-8.5069,-0.0311839
0,0,-1,-4.26874,-8.81994,-0.0311839
0,0,-1,-4.37181,-8.42132,-0.0311839
0,0,-1,10.2983,-5.103,-0.0311839
0,0,-1,10.5915,-5.44684,-0.0311839
0,0,-1,10.0964,-5.53433,-0.0311839
0,0,-1,3.49421,-3.19028,-0.0311839
0,0,-1,2.37946,-8.5138,-0.0311839
0,0,-1,1.2027,-13.0355,-0.0311839
0,0,-1,0.856829,-12.7889,-0.0311839
0,0,-1,1.23299,-12.5995,-0.0311839
0,0,-1,-2.97979,5.65256,-0.0311839
0,0,-1,-11.9396,-7.201,-0.0311839
0,0,-1,-11.7133,-6.84423,-0.0311839
0,0,-1,-12.1181,-7.49359,-0.0311839
0,0,-1,-12.3687,-7.21895,-0.0311839
0,0,-1,1.202,-4.53073,-0.0311839
0,0,-1,0.968188,-4.94006,-0.0311839
0,0,-1,-10.0001,-8.19875,-0.0311839
0,0,-1,-16.3311,-1.24365,-0.0311839
0,0,-1,2.99569,-5.07903,-0.0311839
0,0,-1,3.42497,-5.03565,-0.0311839
0,0,-1,9.10449,5.45931,-0.0311839
0,0,-1,4.78371,-8.71105,-0.0311839
0,0,-1,1.07049,5.87523,-0.0311839
0,0,-1,1.18895,5.46231,-0.0311839
-0.106991,-0.427026,-0.897887,-7.5861,-14.6513,0.161199
-0.996073,0.0838578,-0.0284111,-24.2632,-4.64364,19.5925
-0.998723,0.0497889,0.00861337,-24.2816,-4.91911,19.8757
-0.785549,-0.61794,0.0325936,-22.4451,-10.3468,19.4849
-0.784072,-0.619124,0.0437809,-22.3977,-10.3853,19.8315
-0.80574,-0.590156,0.0499769,-22.6048,-10.1233,19.7807
-0.714267,-0.5679,0.409037,-14.7765,-6.74992,0.613551
0,0,-1,-0.113699,-15.1409,-0.0311839
0,0,-1,9.53962,-10.3177,-0.0311839
0,0,-1,9.82605,-10.6685,-0.0311839
0,0,-1,9.34343,-10.7599,-0.0311839
