Points_0,Points_1,Points_2
11.4744,-11.9415,27.3939
10.1192,-13.6377,24.6273
9.89563,-13.2582,25.5116
9.22742,-13.6819,24.823
12.7309,-8.01662,29.4061
12.4263,-6.92595,29.7836
11.7084,-3.6477,30.2655
10.9002,-3.07354,30.603
4.37503,-3.27336,31.2847
4.34401,-4.17988,31.3466
9.1226,5.89502,24.3523
10.0178,5.48754,24.7131
10.1293,5.82383,23.6083
10.4234,0.25647,29.8768
10.7863,-0.803999,30.132
11.3647,0.0425121,29.5288
-6.4086,2.55774,28.2578
-6.21544,3.48177,27.3007
-6.98957,3.17911,28.0406
-1.74555,2.39363,28.0682
-1.62701,1.54019,28.5817
-6.24285,4.89243,25.9606
-5.15276,4.80256,26.0168
-5.65527,5.42245,25.1832
12.6578,2.39565,27.49
12.6167,3.08426,26.8089
4.28567,0.466768,30.4651
5.33723,0.594206,30.5124
4.76674,1.48722,30.0332
8.15215,6.16825,24.018
7.36573,6.36523,23.3103
7.22407,6.26101,24.3506
1.89713,5.11752,26.2209
1.53178,4.53097,26.9784
2.68575,4.68355,26.8663
-8.31134,4.02475,27.4097
-7.90931,4.46999,26.5635
-7.91402,3.34612,28.2051
-7.53434,2.52786,28.8539
-15.6513,2.03957,33.502
-16.8048,2.31516,33.0904
-16.375,2.19705,34.1815
-25.65,-5.09559,29.1622
-25.7858,-5.78299,28.401
-25.8323,-6.33652,29.405
-19.322,1.85542,26.9355
-18.7323,2.12546,26.2231
-19.6299,1.46831,25.7993
-24.1374,-5.00936,21.1127
-23.81,-4.60324,22.0744
-22.2849,0.810323,21.1146
-21.9134,0.924384,21.9557
-21.4435,1.7072,21.3155
-25.5275,-4.51627,28.312
-25.3819,-4.03841,29.212
-25.129,-3.36207,28.3631
-7.27849,3.85168,27.371
-24.2275,-9.52717,25.9237
-23.9661,-8.49453,25.4791
-23.6164,-8.46923,20.0129
-16.2341,-14.4661,20.7298
-16.6897,-14.0633,21.5643
-17.3447,-14.2028,20.541
-12.7188,-12.9279,28.6156
-12.8289,-12.9165,29.6549
-13.4917,-13.589,29.0388
-8.40247,-11.7123,26.0003
-8.8965,-10.9924,26.7549
-9.35767,-11.6976,25.982
-6.26768,-9.22809,28.4655
-5.53916,-9.897,27.8465
-5.41422,-9.0764,28.3452
-6.11228,-7.64628,29.2992
-5.07043,-7.46161,29.0925
-5.37336,-6.70567,29.5116
-7.24053,-4.61754,30.3658
-7.50527,-5.60241,30.2478
-6.57501,-5.40331,30.102
-4.41708,-6.47231,29.3307
-4.09295,-7.58109,28.796
4.64957,-12.5111,28.2989
5.42294,-12.1968,28.5722
4.75863,-11.7223,28.9987
0.439871,-11.2523,28.495
0.311828,-11.9759,27.7749
1.28383,-11.8766,28.2286
0.49548,-14.7576,23.0803
1.59618,-14.9096,22.9226
1.35147,-14.6949,23.8759
-0.881423,-14.0804,24.1605
-1.51071,-13.4473,24.975
-1.94144,-13.8887,24.0362
4.09417,-16.3323,21.0724
5.04647,-16.854,20.859
6.32266,-14.3826,24.5478
5.46059,-14.328,25.2002
5.27612,-14.664,24.2171
9.79965,-12.9345,26.3533
10.83,-12.8272,26.0549
13.7296,-7.84668,28.8489
11.7999,-9.61522,29.231
11.8037,-10.5785,28.5927
12.695,-9.84792,28.6754
3.72128,-8.62805,30.7723
4.51703,-8.48368,30.8819
9.95326,-0.643386,30.3992
10.7964,2.54605,28.36
10.9452,3.28034,27.6654
10.0167,3.34314,28.0561
13.5619,4.16748,24.2543
14.1225,3.45502,24.8982
14.593,3.84539,23.9622
6.77928,5.28583,26.6288
7.973,5.06076,26.7509
7.56439,5.59776,25.9645
8.13722,5.94373,25.0709
0.986957,1.65654,29.1833
1.14689,2.57207,28.6393
0.224649,2.05713,28.6293
-2.59414,3.72198,27.0822
-3.31316,4.39045,26.5029
-3.84529,3.71558,27.059
-3.0803,6.62221,23.63
-3.06366,7.14628,22.6825
-3.96736,6.73374,23.1954
3.86862,7.32201,21.7114
4.22863,8.01459,20.804
3.10834,7.75832,21.1031
8.59853,5.37279,25.9654
3.06461,5.23656,26.0914
6.19652,2.73489,29.0411
-13.5819,4.12414,26.3805
-14.2678,3.42787,27.0161
-15.7616,2.19886,32.4906
-17.105,2.47975,27.4948
-16.4544,2.87052,26.5063
-17.5447,2.49555,26.54
-18.9863,2.31156,29.5519
-17.8175,2.45198,29.1533
-18.7448,2.30371,28.7739
-22.7185,-1.47731,23.5976
-22.7178,-1.46602,24.7128
-22.1252,-0.67772,24.252
-23.1095,-2.49963,23.1234
-23.0402,-1.69332,22.4795
-22.3293,-9.23138,24.2546
-22.4059,-9.00231,23.4414
-21.8794,-9.8934,23.5237
-17.8191,-13.2272,23.8536
-17.6635,-13.2779,22.7957
-16.9155,-13.2233,23.5293
0.836323,-15.0676,22.1755
1.05149,-15.5719,21.2283
1.802,-15.1078,21.9754
-5.62636,-11.8444,25.6871
-5.92545,-12.4476,24.8304
-5.0244,-12.2714,25.1664
-1.53691,-9.1264,28.8278
-2.39988,-9.33696,28.3892
-1.81617,-10.0663,28.2531
12.5406,-13.3881,24.2296
13.4464,-13.0103,24.3783
12.6234,-12.852,25.1048
12.9539,-5.98115,29.5919
11.9274,-5.81711,30.1415
13.904,-14.4499,21.7404
14.6307,-13.8583,21.8652
13.7286,-13.8873,22.617
12.5266,-11.8922,26.9039
12.1859,-11.2743,27.8542
11.7845,-8.63419,29.6944
10.8298,-8.35909,30.1775
12.6113,-0.926802,29.2425
12.1819,-1.76813,29.7368
13.2876,-1.78063,29.0838
8.39852,-5.37403,31.3366
7.86305,-6.3233,31.3337
9.02894,-6.35266,31.1552
12.7415,-5.17908,29.7531
13.7263,-5.31347,29.1341
9.11357,6.05906,23.5224
0.28584,5.97365,24.9768
0.0335458,5.27906,25.921
1.08364,5.47761,25.6597
-9.6047,5.14981,25.306
-10.0397,5.53059,24.5575
-10.7117,5.13656,25.4857
5.56136,5.37164,26.4047
5.95691,4.80725,27.0924
-15.489,2.58452,28.5877
-14.9183,2.79777,27.7017
-16.0134,2.62025,27.628
-23.4117,-2.18907,25.1203
-24.0788,-2.96167,25.342
-24.5968,-2.95287,26.0046
-22.635,-12.8277,24.6147
-23.4664,-12.5472,25.021
-22.6346,-11.9408,24.6726
-23.1467,-13.5593,24.9028
-12.7453,-12.3362,25.7501
-8.90756,-12.4077,25.1711
-8.04472,-12.8459,24.423
-7.77173,-12.2423,25.2891
-9.08215,-6.90862,30.1712
0.134206,-9.71282,29.2304
1.17898,-9.51656,29.741
0.307984,-8.88525,29.7173
-3.78742,-9.65806,27.7699
-4.77448,-10.339,27.3481
-3.70211,-10.5429,27.2143
8.21692,-18.1329,18.6675
7.65702,-18.7193,17.949
8.70651,-18.5285,17.7741
8.49984,-10.7604,29.594
7.84923,-11.5266,29.0825
12.1911,-15.4797,21.4359
12.7988,-15.6502,20.6795
17.9793,-5.12358,24.7608
18.3221,-4.43926,24.2272
17.8045,-4.01706,25.0527
10.1016,-2.549,30.8647
15.8363,-1.38339,27.0537
16.5332,-1.9958,26.5374
16.4644,-0.926618,26.3447
13.8254,0.11334,28.078
13.5642,-0.847865,28.6367
14.3598,-0.655708,28.0021
2.65652,3.50778,28.2349
3.38852,2.91844,28.875
3.76109,3.56029,28.2478
-10.7812,4.63558,26.4571
-9.74414,4.81868,26.1187
2.67637,9.17177,20.2981
3.53197,9.64216,19.9848
2.38032,9.9686,19.8219
-10.0691,6.53505,21.9249
-9.47784,6.80933,21.026
-10.627,6.78946,21.0369
-13.7202,4.57958,25.5361
-14.6574,3.91061,26.0298
-15.3452,3.12745,26.8002
-20.2289,1.35243,26.5993
-19.9678,1.80144,27.7001
-23.9586,-6.54958,17.1158
-23.7294,-7.81693,17.1491
-24.0145,-7.47638,17.9572
-6.71263,6.53429,22.3779
-5.73139,6.47357,22.8944
-5.76241,6.82047,22.1192
-22.3079,-10.4219,17.2313
-21.6441,-11.2726,16.7713
-21.8236,-11.1598,17.8829
-19.9746,-12.6067,20.9658
-19.9761,-12.8596,19.966
-19.222,-13.3388,20.4875
-1.21292,-12.9789,25.8281
-0.545979,-13.5745,25.2357
-0.138389,-13.1642,26.0661
-7.31704,-11.5866,26.0972
-7.92942,-10.9645,26.8728
5.99083,-16.3444,21.0677
7.05198,-16.7636,20.701
17.3607,-4.87915,25.6331
17.1287,-3.77661,25.9392
16.7106,-4.84674,26.4068
12.8767,-2.53099,29.4882
13.7645,-2.54887,28.9108
12.4539,-3.27041,29.8326
12.581,-4.22006,29.8247
13.4158,2.68634,26.5729
13.778,3.03811,25.7836
12.9448,3.46523,25.9981
14.6037,5.95864,19.9869
15.0223,6.15956,19.0335
13.9465,6.60154,19.3769
7.66047,6.5845,22.2795
6.81606,6.88827,21.7255
6.63067,6.66331,22.6966
-5.64034,4.1773,26.6504
-6.73333,4.28923,26.6759
5.9937,7.25057,21.1604
5.27062,7.80398,20.8421
4.83712,7.24286,21.4892
-11.1219,6.48363,21.9204
-10.6697,6.20498,22.742
-23.992,-3.14245,17.2177
-24.1349,-4.28223,17.3778
-24.1035,-3.58753,18.2287
-23.6371,-2.16395,20.4644
-21.0836,-11.9897,16.6571
-20.5532,-12.4295,16.0075
-20.5344,-12.6612,17.1363
-23.0874,-9.51701,18.4272
-22.9802,-9.53415,17.6307
-22.4784,-10.3276,18.2756
-17.5285,-13.6844,21.754
-18.2947,-13.6168,21.1047
-8.27722,-13.4757,23.3728
-8.75819,-14.0472,22.4459
-7.76852,-13.7586,22.5585
-2.36897,-13.2943,24.711
-2.97314,-13.5178,24.001
-0.245605,-14.9225,22.3068
10.9623,-13.8519,24.1595
9.84117,-14.1326,23.8434
10.8417,-14.43,23.4341
11.842,-12.807,25.605
11.7447,-12.4129,26.515
17.1402,-2.608,25.8954
17.6604,-3.16633,25.2223
17.6285,-2.06292,25.1556
17.6679,-0.964876,24.8063
17.1434,-1.47776,25.7011
16.9581,-5.74754,26.0751
16.2108,-5.71534,26.9223
16.5385,-6.6325,26.5055
17.0408,-0.405362,25.435
16.937,0.521324,25.043
16.3131,0.2046,25.9894
12.2793,5.44533,23.0431
11.6649,6.07457,22.4328
11.2124,5.62006,23.3532
12.9843,4.82221,23.6042
13.3877,5.16637,22.8449
-2.97366,5.02366,25.7074
-4.01644,4.89172,25.9063
0.946804,7.37569,21.9874
1.25368,6.98956,23.1005
1.87955,7.32056,22.2307
-0.573467,6.30209,24.5578
0.587978,6.51731,23.9581
-14.7623,5.41329,22.8207
-15.4434,4.93111,23.354
-14.3476,5.2833,23.616
-22.952,-0.172578,27.1912
-22.5841,-0.390723,26.1789
-15.8343,4.38602,24.1141
-16.5444,3.92111,24.2889
-15.9528,3.88365,25.0209
-21.1419,0.964143,23.5054
-21.9491,1.47524,20.3282
-12.8965,5.19054,24.8254
-12.7044,4.78661,25.7804
-11.8311,5.25075,25.1891
-22.1018,-10.4559,16.3019
-20.167,-13.7934,24.052
-21.2109,-13.6139,24.224
-20.6195,-12.7698,23.85
1.75224,-16.3459,20.8469
0.638531,-16.3745,20.5092
1.32127,-17.1615,20.2599
-0.158163,-19.4544,16.3151
-0.285048,-19.5292,15.404
0.703461,-19.523,15.724
7.79035,-17.7379,19.5145
8.74719,-17.3935,19.5441
8.18925,-16.9794,20.3
14.2981,-15.5477,18.9997
14.8099,-15.3823,17.972
15.1446,-14.9584,19.0637
15.3871,-9.52754,26.8936
15.8598,-8.60299,26.8376
15.0745,-8.65201,27.6377
18.6884,-6.37004,23.4137
18.2011,-6.15508,24.2892
18.2792,-7.11386,23.9679
17.6091,-5.94465,25.2366
18.0555,-2.50308,24.5856
18.571,-2.35879,23.7525
18.1942,-1.54674,24.2061
17.2073,-6.67826,25.6891
17.7409,-6.91897,24.8763
18.7255,-1.33081,23.2827
-0.898722,8.3721,20.0432
0.18002,8.25667,20.3517
-0.282204,9.1491,19.7623
7.45062,9.83047,18.9317
8.50398,9.87036,18.3257
7.42192,10.3535,18.1391
-1.30968,7.15049,22.9359
-2.22199,7.33467,22.2817
-2.19324,6.91566,23.3479
-15.8562,5.03727,22.4474
-16.553,4.41409,23.1134
-17.9228,3.29106,24.0104
-17.2613,3.32584,24.7497
-17.0988,3.83975,23.7607
-20.7638,0.732228,24.5075
-20.731,2.0977,22.0859
-20.6511,2.55314,21.184
-23.4582,-3.82535,15.7948
-23.2204,-3.97432,14.7507
-23.3853,-4.88639,15.5744
-20.5153,1.53661,13.2096
-20.5316,0.820828,12.3773
-21.1936,0.731438,13.2834
-20.1416,-10.9677,12.9533
-20.0536,-10.0629,12.0768
-19.4139,-10.9136,12.0366
-19.8702,-12.7643,15.2834
-19.2998,-13.3491,15.7458
-19.916,-13.0916,16.3556
-18.455,-13.2287,22.1278
-6.23746,-12.9794,24.0094
-6.3001,-13.547,23.0763
-5.49792,-13.3616,23.5628
-5.69206,-14.8582,16.9446
-5.86223,-14.6271,15.6422
-4.94196,-14.7981,16.0389
1.17377,-17.9405,19.6742
2.00135,-18.6137,19.2117
2.16407,-17.9091,19.9589
6.01265,-19.4226,16.7599
5.84127,-19.4987,15.8831
6.88618,-19.3678,16.2733
11.7294,-13.3946,24.61
10.9509,-13.2649,25.1288
14.7384,-13.2398,22.7566
17.1857,-10.5203,23.3931
17.7789,-10.346,22.4917
17.751,-9.69524,23.2752
19.1215,-2.20863,22.7791
19.9701,-3.32049,21.0533
20.2786,-4.18156,20.2602
20.33,-3.03515,20.0905
15.2237,1.68946,25.9801
14.7278,2.59095,25.5217
14.3202,2.16706,26.3215
13.7373,1.82379,27.0961
7.91155,6.93074,21.2743
9.11294,7.0323,21.0648
8.12806,7.51351,20.5737
-3.47578,7.48873,20.6393
-2.51428,7.78141,20.2138
-3.38388,7.81922,19.7059
-8.52491,6.95563,20.165
-8.33512,6.79043,21.2071
-7.71994,7.00328,20.4271
11.0983,7.72196,19.2054
10.8393,7.33486,20.1589
11.905,7.24897,19.8172
5.6974,7.0017,22.0651
4.65255,7.08896,22.5445
5.64024,6.82613,22.9134
-0.488474,7.73176,20.9109
-1.54931,7.78097,20.6355
-1.31466,7.50627,21.6803
-4.68043,7.34231,20.5024
-4.23837,7.59379,19.6695
-5.27459,7.45326,19.5908
-6.39428,7.3387,19.5226
-6.8268,7.10981,20.4001
-5.76639,7.24031,20.4589
-12.8154,6.42123,21.1451
-12.3691,6.77616,20.2955
-13.354,6.46649,20.3235
-16.732,5.4779,17.9432
-16.1662,5.71645,17.0823
-17.2182,5.39481,16.9633
-24.2113,-6.45972,18.0392
-24.1138,-5.51142,17.3708
-20.9048,-2.00291,11.6318
-20.3134,-1.90844,11.0419
-20.6828,-2.96591,11.1435
-22.0536,-0.463551,14.3011
-22.2924,-0.14064,15.131
-21.6469,0.638519,14.4504
-22.7224,-7.25328,14.8119
-23.0916,-7.35386,15.6462
-23.1562,-6.56354,15.5359
-13.522,-15.007,13.9482
-12.6716,-14.7808,13.2293
-12.416,-15.1051,14.1721
-18.2357,-13.2085,13.7814
-19.046,-12.5414,13.6591
-18.3952,-12.5417,12.8389
-18.6545,-14.1122,18.8559
-17.9571,-14.4689,18.0866
-17.6545,-14.4185,19.3939
-5.08291,-12.9105,24.2942
0.903991,-19.4681,16.7668
0.0201965,-19.2798,17.2038
3.42022,-19.6353,11.7333
4.37342,-19.7919,12.1628
3.64495,-19.7656,12.9021
5.91284,-18.0112,19.9366
7.01393,-17.5042,20.1443
6.00188,-17.264,20.5643
12.9815,-16.8788,16.2235
13.2443,-16.5468,17.3433
12.1525,-16.8531,16.9548
13.6968,-16.478,16.4381
18.7112,-11.2951,18.5418
18.1907,-12.2367,18.2972
18.5081,-11.9438,17.5691
18.0843,-12.0009,19.2591
17.3936,-12.6127,19.8131
17.6238,-12.8846,18.7544
15.9891,-11.218,24.4976
15.3439,-11.1944,25.3983
15.1974,-11.9668,24.5526
20.5285,-5.33532,19.0676
20.569,-5.98562,18.5017
20.6993,-4.93674,18.2124
19.5353,-5.43909,21.8351
19.8365,-4.40079,21.2891
19.3817,-4.58007,22.3107
18.251,-3.38661,24.3628
19.6084,-3.57155,21.8546
19.6144,-2.39818,21.8054
20.032,0.648814,18.3955
20.0723,1.14616,17.2733
19.6862,1.66084,18.1508
14.0638,5.93797,20.8761
15.0634,5.33596,20.61
4.7175,10.8321,18.8093
3.77747,10.849,19.02
4.36131,10.1198,19.6025
-8.52204,7.05965,19.0529
-9.58853,6.93014,18.8321
-9.42521,6.87147,19.8158
6.56285,10.358,18.6935
6.54634,10.7631,17.634
5.66546,10.8464,18.2788
0.637847,7.65859,21.0956
-13.9972,6.32278,19.4163
-14.9061,5.82799,19.8338
-14.2322,5.9811,20.3733
-17.4947,5.0864,18.8976
-18.4366,4.62431,19.5143
-17.5485,4.9048,20.0562
-23.2769,-0.815532,18.9727
-22.9084,0.192198,19.1102
-23.1003,-0.30465,18.0135
-10.27,6.84393,20.304
-13.6841,6.63371,18.5535
-14.4385,6.27428,17.7809
-14.7306,5.99055,18.7202
-20.7209,-0.972669,11.797
-19.9836,-0.929514,10.9819
-13.1288,-15.2704,15.0439
-13.9888,-15.1809,15.7325
-14.2559,-14.9704,14.7069
-18.5578,-13.7883,15.719
-18.9228,-13.1643,14.6724
-17.9688,-13.7836,14.719
-19.2874,-13.5239,19.5458
-19.562,-13.4955,18.4378
-14.247,-15.443,18.5573
-15.0326,-15.2164,19.1806
-15.303,-15.3823,18.2125
-7.68342,-14.7783,17.9097
-6.82198,-14.9683,17.478
-7.14676,-14.8872,18.7208
-3.21442,-16.3738,17.6946
-3.77804,-16.0183,16.9649
-3.18354,-16.9621,16.829
-2.50493,-17.9053,16.8772
-1.8015,-18.7471,16.4668
-1.56679,-18.48,17.4258
2.67774,-19.5788,12.5326
1.79508,-19.2559,12.2507
2.53077,-19.3277,11.4126
2.95895,-19.6945,13.5635
6.73744,-19.3574,15.1703
7.79298,-19.1805,15.9004
6.87301,-19.1375,17.4588
9.40765,-15.2294,22.5808
9.12471,-14.5331,23.2313
8.52307,-15.0511,22.4185
11.2996,-17.0056,17.6515
11.238,-17.3561,16.7211
17.8458,-12.9414,17.5238
16.5951,-10.5421,24.3684
16.5479,-11.2347,23.5719
19.9547,-5.29451,20.8687
20.308,-5.25688,19.9823
19.9103,1.54793,16.3433
19.6441,2.18296,17.0723
15.9932,5.76485,18.5464
15.3447,6.32484,18.0358
13.2742,7.13749,18.737
12.1806,7.5945,18.741
12.8441,7.01684,19.5777
7.05064,7.37625,20.9026
7.20019,8.2864,20.2554
6.20257,8.11328,20.5472
7.88169,10.763,15.0605
7.30901,10.8929,15.9203
8.44508,10.4969,15.6277
-6.07031,7.7177,16.9223
-5.22975,7.87286,17.787
-5.09481,8.3121,16.9063
-6.64249,7.36722,16.2421
-7.12633,7.41888,17.3006
2.34393,12.3611,15.7486
1.3174,12.5248,15.6486
1.76456,12.2972,16.6402
-1.99966,12.105,16.1518
-2.14321,12.305,15.0683
-2.85505,11.8539,15.8315
-14.6713,6.15669,15.8517
-14.2579,6.16783,14.7708
-15.2329,5.89713,15.0446
-22.8052,0.466479,17.4967
-22.2914,1.23413,17.5739
-22.5193,0.749922,16.5949
-20.6898,2.92831,16.2948
-20.2841,3.24606,15.4617
-20.9171,2.41214,15.6168
-12.3048,6.92751,17.2753
-13.0962,6.79325,16.4945
-13.3889,6.77669,17.5233
-21.3654,-2.8658,11.8654
-21.4254,-1.79872,12.2338
-18.5043,3.74196,13.3321
-17.9771,3.46089,12.3435
-18.8642,2.89482,12.7254
-18.6434,-11.6845,11.9918
-18.697,-10.7931,11.2786
-17.6743,-12.4455,12.0214
-17.5128,-13.1606,12.8813
-12.1309,-15.4631,16.6539
-11.2496,-15.5248,16.4006
-11.5423,-15.3913,17.5675
-5.09971,-14.8854,20.8754
-5.76754,-15.058,20.0912
-4.68975,-15.2349,19.9063
-6.35702,-15.1097,19.1127
-6.10715,-15.1449,18.1326
-5.34784,-15.3517,18.921
-1.24509,-19.2014,14.7544
-0.378704,-19.4564,14.443
1.75266,-18.7481,9.44042
1.35108,-18.5561,8.52282
2.47721,-18.9661,8.70712
4.37319,-19.6574,14.8854
5.5865,-19.5274,15.0007
4.81148,-19.5568,15.7616
0.864865,-18.9662,11.97
0.218409,-19.0671,12.6966
-0.233731,-18.6741,11.9232
16.5209,-14.3712,17.6774
17.1859,-13.8688,17.0885
17.2292,-13.5945,18.1781
19.2678,-7.31553,21.9414
19.2552,-8.26188,21.4457
19.7016,-7.35128,20.9037
18.2346,-12.4733,16.5878
20.7197,-3.74362,18.2709
20.5583,-4.48344,19.2363
20.2642,-2.00265,19.9504
19.9995,-2.26853,20.9007
19.1966,-0.277977,21.8728
19.6483,-0.442935,20.8736
19.178,0.541335,21.1738
20.3868,0.123108,17.5364
14.4097,6.69759,18.4504
13.8078,7.15315,17.9288
12.8333,8.40609,14.706
13.5278,8.09192,13.8623
12.5938,8.60083,13.6669
-5.45045,8.93804,13.9736
-5.73326,8.16367,13.757
-5.62686,8.23024,14.9321
4.51345,11.9238,15.7714
3.80806,11.8816,16.6139
4.79165,11.5643,16.8265
-13.733,6.51402,15.5948
-14.0956,6.48332,16.7213
-21.24,2.49263,18.4306
-21.9538,1.73714,18.4547
-21.6443,2.03667,19.4717
-19.108,3.79749,14.3649
-18.0776,4.47391,13.9812
-9.7912,6.30253,14.3902
-9.29316,6.62782,15.2979
-8.7603,6.34537,14.5848
-21.9739,-1.83656,12.997
-22.4478,-2.40995,13.5643
-22.1893,-1.27341,13.8283
-21.0121,1.50444,14.0968
-19.2548,-11.7128,12.7092
-19.7819,-11.7793,13.4819
-13.0639,-15.3343,16.1387
-12.7591,-15.3811,17.3303
-8.9964,-14.6874,14.8089
-9.44572,-14.6455,13.8283
-8.26134,-14.6529,13.8697
-6.06041,-14.5327,14.4533
-7.08644,-14.7181,14.0279
-6.43712,-14.524,13.353
-4.43867,-15.1791,15.2663
-4.96629,-14.4465,14.7513
-4.21994,-15.2274,14.335
9.18964,-18.8174,12.5093
9.78551,-18.5566,11.8781
10.1622,-18.4413,12.7818
3.81057,-19.4204,17.1909
2.87298,-19.5583,16.5251
4.04382,-19.5062,16.4326
2.78127,-19.3346,17.7068
1.79524,-19.4356,17.2285
17.8925,-12.792,12.386
17.0964,-13.5638,12.1216
17.37,-13.2219,11.3779
17.0049,-14.0603,15.9572
17.6142,-13.3001,16.4316
15.3073,-14.4281,20.1192
14.5121,-15.0835,19.959
20.0164,-1.29724,20.3923
9.81534,7.31011,20.4402
10.3233,7.04367,21.1362
10.1511,9.73637,15.6731
11.1382,9.27809,15.082
10.3453,9.72118,14.6493
-0.923683,11.9175,17.4501
-1.11652,12.2624,16.5284
-1.92041,11.7716,17.1677
-4.24838,10.6953,15.4969
-4.47945,10.6978,14.3063
-4.77216,10.035,14.97
-4.72587,9.69727,15.8965
-4.14324,10.2164,16.637
-12.4954,6.92737,18.3091
-13.0339,6.79372,19.3238
-15.5883,5.4125,13.2582
-16.4623,4.77244,12.6598
-16.4895,5.19596,13.5583
-21.0764,-3.78288,11.4042
-20.8129,-4.75843,11.081
-21.48,-4.57388,11.9061
-19.375,3.10917,13.6299
-9.08824,6.00677,13.6542
-10.3723,6.69069,15.2781
-18.3248,2.58865,11.7989
-19.1423,2.00642,11.998
-16.1602,1.34164,9.37282
-16.6263,0.417452,8.94392
-17.32,0.836784,9.74672
-19.6152,-4.33607,9.92892
-18.8633,-4.13633,9.18922
-19.2896,-5.19166,9.67492
-14.0128,-8.99636,8.15532
-13.4873,-9.88542,8.38962
-14.4882,-9.77496,8.64412
-16.3523,-7.51987,8.24682
-15.6365,-8.28202,8.32532
-16.5616,-8.40285,8.68942
-17.3671,-13.7901,13.8604
-6.73344,-14.8889,15.2086
1.01558,-18.1347,7.59482
0.100635,-17.6395,7.44842
0.828845,-17.6476,6.64722
8.7005,-18.8824,15.5934
8.74916,-18.834,16.6813
16.1432,-13.1045,21.1591
16.7837,-13.0488,20.2299
17.0031,-12.4211,20.9013
17.2699,-13.5424,13.1049
23.4525,-1.64838,10.8099
24.4485,-2.08253,10.7124
24.0207,-1.24684,10.1009
18.2188,4.39979,16.3949
18.4265,3.95666,17.2691
18.9067,3.55239,16.312
17.3698,5.12034,14.5984
18.0454,4.34081,14.3995
17.2813,4.95788,13.7402
15.6183,6.51504,14.4759
15.2891,6.6824,15.6925
16.2297,6.10659,15.3125
6.39947,10.8237,9.77932
6.2542,10.7621,8.71372
5.40585,11.0575,9.48902
-1.35621,9.14557,19.454
-1.93858,8.38277,19.7234
-1.72991,12.3215,12.0517
-1.78407,12.0749,11.1337
-2.61597,11.7534,11.7639
-11.0141,6.865,16.1066
-12.1464,6.85433,16.2093
-11.4528,6.95139,16.9836
-19.5118,3.97372,15.4544
-20.1108,3.6393,16.4469
-21.7725,-3.66768,12.3
-16.6889,5.58549,16.1887
-15.6193,5.87014,16.1333
-14.9304,5.79297,13.9667
-16.0642,5.58006,14.3439
-19.5587,-1.80006,10.2586
-19.963,-2.76172,10.4315
-15.4107,0.739284,8.63962
-14.4655,0.377062,8.19602
-15.2878,-0.238824,8.14882
-19.1627,-0.959215,10.1701
-18.7016,-1.76257,9.45902
-16.1593,-9.1575,8.87912
-17.1902,-8.99699,9.27922
-20.7735,-10.0156,12.9126
-20.6765,-9.21793,12.3363
-12.3685,-15.2762,18.2535
-15.318,-14.7829,14.3705
-16.1417,-14.8174,15.1442
-16.4195,-14.386,14.1018
-5.0442,-15.2044,17.9252
-4.37303,-15.3274,18.845
-1.00707,-17.7183,10.2665
-1.12366,-17.1269,9.42252
-0.321594,-17.8878,9.26432
1.1328,-18.6148,10.2637
0.709754,-18.3779,9.36232
5.12846,-19.625,11.5306
4.13282,-19.6042,11.2885
3.58842,-19.5507,15.6308
11.2455,-17.9744,12.791
11.6549,-17.8804,13.8641
10.5881,-18.2694,13.69
7.42747,-18.358,18.7488
14.2996,-15.8327,12.79
14.9375,-15.1678,12.259
15.0374,-15.3978,13.2834
13.94,-16.0135,18.1168
14.268,-15.9506,17.1467
19.453,-10.602,12.9209
19.7208,-10.0339,11.8878
19.882,-9.78357,12.8575
20.0548,-10.3006,8.21242
20.5629,-10.8835,7.28262
21.0544,-10.3959,8.35252
21.8785,-5.91482,12.0314
21.6054,-6.87479,11.5927
22.5969,-6.78658,11.8435
19.4687,-10.4498,11.1983
18.874,-11.5145,11.3127
19.138,-10.966,10.5211
19.0814,-11.3319,15.4136
18.6775,-11.9329,14.3309
19.3252,-10.9103,14.5288
24.6721,-6.27783,11.4324
23.9346,-5.5745,11.9096
23.7057,-6.63937,11.8522
25.4844,-4.6683,10.7775
24.9604,-4.03541,11.2469
24.8799,-5.24672,11.461
20.7874,-1.96521,17.2961
20.7135,-2.69049,18.1621
20.8513,-2.99,17.1507
19.4579,2.58984,16.2272
19.0948,3.1008,17.2185
20.8956,-2.17719,16.2442
20.7567,-1.39516,15.3541
20.674,-1.17467,16.4115
17.546,5.11544,16.3169
17.9148,4.73311,15.4618
11.5455,9.21777,12.3368
12.3708,8.80255,12.5933
12.0005,9.11495,11.5689
5.41809,11.516,12.6596
6.18875,11.3611,13.3449
6.3026,11.2894,12.4023
4.33169,9.12419,20.2263
-3.53436,9.08114,18.4722
-3.92586,9.69127,17.6304
-4.33519,8.63554,17.8248
3.07664,11.8481,11.2651
3.48336,11.4537,10.2792
2.48585,11.7271,10.4086
2.12323,11.8336,17.6322
2.72411,12.1014,16.6649
-1.42954,11.9705,10.2454
-1.19325,11.5478,9.06262
-2.11907,11.267,9.59152
-5.23549,9.22788,14.984
-5.19637,8.78238,15.9335
-11.0764,6.44219,14.483
-10.7248,6.07997,13.7918
-11.7784,6.10166,13.6574
-20.1944,2.35013,13.9035
-19.646,2.29086,12.9823
-16.2621,2.99861,10.7792
